hostname,n_planets,avg_radius_earth,avg_mass_jupiter
TOI-2714,1,13.72,228.0
WASP-154,1,10.76062147,198.96058278
TOI-481,1,11.09691,486.2799
WASP-129,1,10.42437,317.83
BD-13 2130,1,12.5,3108.3774
TOI-782,1,2.734,19.1
CoRoT-6,1,13.068,940.74
TOI-733,1,1.992,5.72
GJ 1265,1,2.63,7.4
HAT-P-26,1,7.06167,22.2481
HAT-P-67,1,23.9872187,143.02278315
HD 14787,1,13.7,356.28743
HD 149806,1,12.3,4003.68444298
HD 154391,1,12.5,2892.2385037
HD 154672,1,12.8,1706.7471
TOI-672,1,5.2604,24.1
HD 164595,1,4.16,16.14
HD 167768,1,13.9,270.15414595
TOI-5882,1,11.46678726,6995.40323807
HD 28254,1,13.0,1207.7479466
TOI-5542,1,11.30986153,419.53349724
HD 56957,1,12.8,1880.90851263
IC 4651 9122,1,12.7,2002.329
K2-140,1,13.56286665,295.58041851
MOA-2009-BLG-319L,1,9.64,67.3
K2-174,1,2.6,7.27
K2-215,1,2.12381238,5.16
K2-263,1,2.41,14.9
K2-330,1,2.77,8.1
TOI-4507,1,8.2,20.0
K2-406,1,4.602,19.2
K2-86,1,1.96,4.5
K2-88,1,1.23,2.04
KELT-10,1,15.681391,215.80657
KMT-2017-BLG-0849L,1,2.41,6.39
XEST 17-036,1,12.4,3368.9811142
Kepler-1160,1,2.14,5.22
Kepler-1190,1,1.33,2.33
Kepler-1227,1,2.29,5.86
Kepler-1241,1,2.63,7.41
Kepler-1244,1,1.35,2.39
Kepler-1287,1,1.54,2.99
TOI-3757,1,12.0,85.3
TIC 172900988 Aa,1,11.25,942.0
Kepler-1451,1,3.35,11.2
OGLE-2018-BLG-0962L,1,13.6,425.89006538
DMPP-4,1,3.53,12.2
Kepler-1636,1,3.23,10.5
Kepler-1637,1,0.89,0.64
Kepler-1667,1,2.98385261,9.19
Kepler-1841,1,1.48912557,2.82
Kepler-1912,1,1.35670508,2.41
Kepler-1916,1,2.61757235,7.35
Kepler-1929,1,3.07250761,9.65
Kepler-1953,1,1.28574667,2.2
Kepler-1969,1,1.68161001,3.47
Kepler-1984,1,6.81,37.3
OGLE-2015-BLG-0051L,1,14.0,230.0
NGTS-25,1,11.46678726,203.09235207
Kepler-645,1,2.1,5.06
Kepler-936,1,1.45,2.7
Kepler-428,1,12.11,403.63
Kepler-925,1,2.34,6.08
Kepler-767,1,6.64,35.7
Kepler-981,1,2.31,5.95
Kepler-900,1,2.08,4.98
OGLE-2018-BLG-1126L,1,4.41,17.79839079
Ross 128,1,1.11,1.4
TOI-122,1,2.72,7.85
TOI-1691,1,3.66,14.6
TOI-2497,1,11.14172682,1531.93292174
TOI-5108,1,6.6,32.0
TOI-6628,1,10.98480109,235.19302118
TOI-7166,1,2.01,4.7
WISE J033605.05-014350.4,1,12.6,2622.08435775
XO-5,1,12.78,378.2
14 And,1,13.1,1131.15130051
BD+37 3172,1,12.4,3368.9811142
EPIC 201170410,1,1.047,1.15
Kepler-843,1,2.59,7.22
GJ 1151,1,3.25,10.62
HAT-P-14,1,15.91678,1093.3352
HD 120084,1,12.7,2034.1018048
Kepler-696,1,6.14,31.3
Kepler-680,1,2.42,6.44
HD 190647,1,13.4,630.89255
HD 191806,1,12.5,2966.61035094
HD 210277,1,13.6,410.0007
HD 219666,1,4.898,17.6
HD 221420,1,12.0,7278.2705203
HD 238090,1,2.52,6.89
HD 31253,1,14.1,197.0546
HD 5608,1,13.7,371.22357938
HD 6061,1,2.42763557,10.0
HD 89345,1,7.39794,34.9613
HD 98649,1,12.5,3082.9355479
HIP 948,1,12.1,6547.2651842
ITG 15 A,1,12.1,6674.396547
K2-101,1,2.0,4.66
K2-152,1,2.29,5.86
K2-176,1,1.49090097,2.83
K2-200,1,1.3643987,2.43
Kepler-1479,1,1.83,4.01
K2-52,1,18.0,
Kepler-599,1,2.84,8.45
Kepler-1014,1,2.39,6.3
Kepler-1166,1,1.69,3.5
Kepler-1172,1,3.2,10.3
Kepler-1183,1,2.82,8.35
Kepler-542,1,1.57,3.09
Kepler-1343,1,1.93,4.38
Kepler-1383,1,1.41,2.57
Kepler-1436,1,1.31,2.27
Kepler-1609,1,2.22,5.56
Kepler-1511,1,1.68,3.46
Kepler-1613,1,2.08,4.98
Kepler-1716,1,2.4247685,6.46
Kepler-1781,1,2.38091029,6.26
Kepler-1932,1,1.51482218,2.91
Kepler-1937,1,3.0229133,9.39
Kepler-1942,1,2.1170287,5.13
Kepler-1981,1,9.23,62.5
Kepler-1925,1,3.00177922,9.28
Kepler-1653,1,2.17,5.35
Kepler-499,1,2.17,5.35
Kepler-66,1,2.8,8.25
Kepler-717,1,2.42,6.44
Kepler-734,1,3.56,12.4
Kepler-781,1,2.89,8.7
Kepler-810,1,1.93,4.38
Kepler-871,1,3.74,13.5
Kepler-911,1,2.6,7.27
Kepler-940,1,3.34,11.1
MOA-2012-BLG-505L,1,2.48,6.7
OGLE-2014-BLG-0124L,1,14.1,206.58846455
RR Cae,1,13.0,1334.886
TOI-1173,1,9.19,27.4
TOI-1301,1,2.477,6.7
TOI-198,1,1.44,2.67
TOI-2169 A,1,12.50922246,329.58805806
TOI-2768,1,2.63,7.41
Kepler-1591,1,1.27,2.15
TOI-4463 A,1,13.26022417,252.35575516
TOI-558,1,12.17295304,1147.36054927
TOI-5592,1,17.14974047,285.72773789
TOI-5634 A,1,10.42,588.0
TOI-6448,1,8.47398941,54.0
WASP-193,1,14.78464554,35.59678158
WASP-21,1,11.99,95.345
WASP-29,1,8.63093,73.1009
WASP-62,1,14.79588,165.2716
WASP-7,1,14.90797,305.1168
alf Ari,1,13.4,572.07
tau Boo,1,12.8,1891.0
CD Cet,1,1.82,3.95
G 261-6,1,1.1,1.37
HAT-P-45,1,15.984,283.492
HATS-37 A,1,6.792654,31.46517
HD 127506,1,5.67,27.333243
HD 133131 B,1,13.3,794.575
K2-260,1,18.41635529,546.66486004
HD 197037,1,13.9,251.0
HD 202206,1,12.2,5689.157
Kepler-1348,1,1.94,4.42
HD 216536,1,13.8,333.7215
Kepler-1238,1,1.93,4.38
HD 8673,1,12.3,4210.59073594
Kepler-1191,1,1.51,2.89
K2-237,1,16.06246934,434.15360396
K2-326,1,2.28,5.82
K2-34,1,13.75,539.67534
K2-4,1,2.1,5.06
KOI-4978,1,0.7,0.271
KIC 7917485,1,12.4,3750.394
KMT-2021-BLG-0320L,1,6.2,31.7828407
KMT-2021-BLG-1770L,1,12.1,6674.396547
KMT-2024-BLG-1005L,1,12.1,6674.396547
Kepler-1008,1,1.28,2.18
Kepler-1046,1,1.71,3.57
Kepler-1082,1,1.12,1.46
Kepler-1264,1,1.18,1.76
Kepler-1300,1,1.37,2.45
Kepler-1333,1,2.81,8.3
Kepler-1360,1,3.4,11.5
Kepler-1374,1,2.29,5.86
Kepler-1376,1,1.05,1.16
Kepler-1413,1,1.82,3.97
Kepler-1446,1,0.82,0.477
Kepler-1458,1,2.76,8.05
KMT-2024-BLG-1281L,1,4.59,19.06970442
Kepler-1495,1,2.94,8.96
Kepler-1500,1,1.2,1.87
Kepler-1573,1,1.2,1.87
KMT-2021-BLG-1105L,1,13.6,413.1769291
Kepler-1651,1,1.84,4.04
Kepler-1679,1,2.0692036,4.93
Kepler-1687,1,1.65623882,3.38
Kepler-1756,1,1.47199944,2.77
Kepler-1876,1,0.853,2.4
Kepler-1895,1,2.11934728,5.14
Kepler-1913,1,1.51852059,2.92
Kepler-1915,1,3.21798413,10.4
Kepler-1960,1,1.30749704,2.26
Kepler-1983,1,2.33,6.04
KMT-2017-BLG-2197L,1,12.5,2809.60311788
KELT-1,1,12.442,8654.15
Kepler-790,1,2.18,5.39
Kepler-795,1,1.68,3.46
Kepler-888,1,1.76,3.75
Kepler-929,1,1.11,1.41
Kepler-938,1,2.22,5.56
MOA-bin-29,1,14.1,190.0
OGLE2-TR-L9,1,18.046,1430.175
K2-319,1,2.79,8.2
TOI-1716,1,3.143,10.0
TOI-1728,1,5.05,26.78
TOI-1742,1,2.36507598,9.7
TOI-2411,1,1.68,3.46
TOI-2416,1,9.86390302,953.485221
TOI-2421,1,10.36830715,105.83685953
TOI-5616,1,10.78,624.0
TOI-6383 A,1,11.29,331.0
WASP-3,1,15.91678,772.3269
17 Sco,1,12.9,1373.01871824
GJ 463,1,13.1,1080.6165838
HD 190228,1,12.9,1598.67688721
HD 30562,1,13.6,467.20775829
HD 330075,1,14.3,152.5584
HD 42012,1,13.5,508.528
HATS-23,1,20.84874,467.2101
HD 64121,1,13.2,813.64072192
HD 68402,1,12.6,2510.8444153
K2-122,1,1.16,1.65
K2-123,1,2.76,8.05
K2-130,1,1.25,2.1
K2-153,1,2.0,4.66
K2-294,1,1.66,3.39
K2-341,1,3.21,10.4
KMT-2021-BLG-0322L,1,12.7,2034.1018048
KMT-2021-BLG-0909L,1,13.7,400.46379282
KMT-2024-BLG-2242L,1,3.82,13.98444991
Kepler-1104,1,1.23,2.04
Kepler-1156,1,1.32,2.3
Kepler-1200,1,1.06,1.2
Kepler-1258,1,0.86,0.566
Kepler-1280,1,1.87,4.16
HR 5183,1,13.1,1052.01202717
Kepler-1531,1,1.11,1.41
Kepler-1586,1,1.52,2.92
Kepler-1588,1,0.76,0.363
Kepler-1622,1,1.47,2.76
Kepler-1670,1,3.3564801,11.2
Kepler-1684,1,2.87084792,8.6
Kepler-1720,1,3.21585295,10.4
Kepler-1722,1,2.86719266,8.58
Kepler-1764,1,4.55527871,18.8
Kepler-1896,1,3.09935997,9.8
HD 564,1,12.5,104.88
HD 29021,1,12.9,1420.69297929
HD 208897,1,13.7,379.48711796
Kepler-40,1,13.11,699.2
Kepler-426,1,12.22,108.06
Kepler-480,1,2.78,8.15
Kepler-664,1,2.66,7.56
HD 130322,1,13.7,365.49
Kepler-839,1,2.57,7.13
Kepler-901,1,1.37,2.45
Kepler-979,1,2.72,7.85
MOA-2016-BLG-319L,1,14.1,200.0
Qatar-6,1,11.903958,212.31044
Ross 508,1,1.83,4.0
TOI-2567,1,10.92875618,63.88350981
TOI-277,1,2.65,7.51
TOI-4137,1,13.57407563,457.67290608
TOI-4582,1,10.53644186,168.44905571
TOI-4914,1,12.87,227.0
TOI-5005,1,6.25,32.7
TOI-530,1,9.30345398,127.1313628
TOI-5817,1,3.08,10.3
HAT-P-66,1,17.82231,248.86089
TOI-849,1,3.64,41.8
BD+15 2375,1,13.8,337.21763
BD+45 564,1,13.6,432.24663352
BD-10 3166,1,14.1,187.5197
CoRoT-1,1,16.7,327.35
DENIS-P J082303.1-491201,1,11.9,9057.77
GJ 504,1,12.10569916,1271.3
HATS-43,1,13.22662,82.95363
HD 103949,1,3.35,11.2
HIP 4845,1,3.89,14.4
HIP 94235,1,3.0,379.0
HN Lib,1,2.2,5.46
K2-211,1,1.33162691,2.33
K2-283,1,3.52,12.2
K2-292,1,2.63,24.5
K2-31,1,11.88154,563.83042
KIC 10525077,1,5.5,25.9
KMT-2017-BLG-2331L,1,14.2,171.0
KMT-2018-BLG-0247L,1,13.4,670.61793877
KMT-2019-BLG-1042L,1,9.05,60.38739733
KOI-3680,1,11.09691,613.4119
Kepler-1115,1,1.7,3.53
Kepler-1217,1,1.99,4.62
Kepler-1291,1,1.66,3.39
Kepler-1403,1,2.14,5.22
Kepler-1411,1,2.82,8.35
Kepler-1553,1,1.15,1.6
Kepler-1675,1,3.12483349,9.93
Kepler-1743,1,1.59887007,3.18
Kepler-1759,1,0.9037791,0.676
Kepler-1778,1,3.01665969,9.36
Kepler-1881,1,2.98104391,9.17
Kepler-413,1,4.347,67.0
Kepler-500,1,2.58,7.18
Kepler-630,1,3.18,10.2
Kepler-741,1,2.97,9.11
Kepler-756,1,1.12,1.46
Kepler-774,1,3.17,10.2
Kepler-809,1,3.01,9.32
Kepler-918,1,1.74,3.68
Kepler-923,1,1.38,2.48
LP 261-75 A,1,12.1,6674.396547
OGLE-2018-BLG-1428L,1,14.0,240.0
OGLE-2018-BLG-1647L,1,13.8,308.29355479
OGLE-2019-BLG-0679L,1,13.1,1061.54687938
TOI-1054,1,2.43432,6.5
TOI-2158,1,10.76062147,260.61929374
TOI-3235,1,11.39953337,211.35589065
TYC 4282-00605-1,1,12.4,3426.2074
WASP-104,1,12.745,404.263
WASP-77 A,1,13.56,529.31142902
Kepler-1461,1,2.03,4.78
TOI-1659,1,2.255,5.71
WASP-57,1,11.76945,204.68252
WASP-73,1,15.91678,908.9938
TOI-1794,1,3.29701268,8.7
bet Cnc,1,12.6,2479.0
eps Tau,1,12.7,2285.18624633
TOI-3071,1,7.16,68.2
TOI-912,1,1.93,5.1
HD 106515 A,1,12.1,6006.9568923
HD 11112,1,12.6,2598.56505563
TOI-1431,1,16.70138124,991.62462984
HD 149026,1,8.29466,120.7754
HD 192263,1,14.2,177.9848
HD 238914,1,12.8,1906.98
WASP-160 B,1,12.21781,88.35674
HD 85390,1,6.16,31.46517
OGLE-2018-BLG-0383L,1,2.41,6.4
HIP 35173,1,3.61,12.7
TOI-1278,1,12.21778896,5879.8255295
IRAS 04125+2902,1,10.73820351,80.8
K2-104,1,1.79,3.86
K2-11,1,7.55,44.4
K2-129,1,1.04,1.12
TIC 365102760,1,6.21,19.2
Qatar-2,1,14.056,792.635
K2-342,1,2.03,4.78
K2-378,1,2.88,8.65
Kepler-1088,1,1.42,2.6
Kepler-1100,1,1.75,3.71
Kepler-1108,1,1.46,2.73
Kepler-1112,1,3.02,9.38
Kepler-1155,1,2.03,4.78
Kepler-1195,1,2.08,4.98
Kepler-1222,1,0.79,0.418
Kepler-1250,1,1.92,4.35
Kepler-1307,1,2.47,6.66
PH2,1,9.33708092,87.08498352
Kepler-1363,1,1.25,2.1
OGLE-TR-113,1,12.251,400.449
Kepler-1486,1,2.32,5.99
OGLE-2018-BLG-0977L,1,2.41,6.4
Kepler-1677,1,2.70216183,7.76
Kepler-1700,1,2.90129941,8.76
Kepler-1718,1,2.5685207,7.12
Kepler-1800,1,0.99679734,0.961
Kepler-1804,1,1.59615726,3.18
Kepler-1806,1,2.35560189,6.15
Kepler-1829,1,2.47887001,6.71
Kepler-1919,1,2.62390658,7.38
Kepler-1939,1,1.16480773,1.68
Kepler-1963,1,0.74437023,0.337
Kepler-1992,1,0.91,0.693
Kepler-1877,1,0.624086,0.179
OGLE-2011-BLG-0251L,1,14.2,170.0
Kepler-991,1,2.54,6.99
Kepler-984,1,2.12,5.14
Kepler-976,1,3.96,14.9
Kepler-496,1,2.32,5.99
Kepler-585,1,2.83,8.4
Kepler-631,1,2.9,8.75
Kepler-671,1,2.69,7.7
Kepler-701,1,2.84,8.45
Kepler-747,1,5.27,24.1
Kepler-907,1,1.2,1.87
Kepler-912,1,2.8,8.25
Kepler-980,1,2.67,7.61
OGLE-2014-BLG-0221L,1,12.9,1382.55357045
OGLE-2017-BLG-0448L,1,4.08,15.6
TOI-1298,1,9.65807033,99.0
TOI-132,1,3.42,22.4
Kepler-753,1,1.91,4.31
TOI-1758,1,3.62,6.9
TOI-4127,1,12.28504285,731.0053361
Kepler-719,1,8.52,54.5
TOI-6651,1,5.09,61.0
Kepler-596,1,3.46,11.8
WASP-172,1,17.59813,149.3801
gam Psc,1,13.6,425.89006538
2MASS J02192210-3925225,1,16.14096,4417.837
AT2021ueyL,1,13.6,425.89006538
BD+48 740,1,13.5,540.311
DE CVn,1,12.4,3823.27330161
HATS-10,1,10.861521,167.17858
Kepler-592,1,2.39,6.3
HD 126525,1,10.3,75.32571
HD 136925,1,13.9,266.97586188
HD 168863,1,12.7,2154.87659946
HD 206610,1,13.4,647.10188
Kepler-555,1,2.83,8.4
HD 33283,1,12.5,104.56607
Kepler-485,1,14.41,
HD 89307,1,13.4,642.01338214
HIP 74890,1,13.3,762.792
K2-108,1,5.33,59.4
K2-163,1,2.46610713,6.65
Kepler-467,1,2.25,5.69
K2-253,1,12.67,
K2-276,1,3.77,13.7
K2-390,1,4.662,19.6
Kepler-440,1,1.86,4.12
K2-97,1,13.45077684,174.48779544
KMT-2018-BLG-1996L,1,13.7,346.43296363
Kepler-1021,1,2.33,6.04
Kepler-1152,1,0.87,0.59
Kepler-43,1,13.663771,1026.5909
Kepler-1957,1,0.94374867,0.79
Kepler-1341,1,2.99,9.22
Kepler-1419,1,2.86,8.55
Kepler-1481,1,1.23,2.04
Kepler-1927,1,3.40627075,11.5
Kepler-1633,1,1.58,3.12
Kepler-1663,1,3.30395896,10.9
Kepler-1691,1,1.83470985,4.02
Kepler-1878,1,2.92019781,8.86
Kepler-1148,1,1.69,3.5
Kepler-1956,1,1.08940238,1.32
Kepler-1868,1,3.14950109,10.1
Kepler-1786,1,3.16305828,10.1
Kepler-1445,1,0.96,0.84
Kepler-437,1,2.14,5.22
Kepler-1410,1,1.78,3.82
Kepler-711,1,3.41,11.5
Kepler-713,1,2.48,6.71
Kepler-74,1,10.76,200.22
Luhman 16 A,1,11.9,9344.1551658
MOA-2010-BLG-477L,1,13.6,480.0
MOA-2019-BLG-008L,1,12.2,5720.911326
OGLE-2017-BLG-0373L,1,14.0,127.0
TOI-150,1,14.067295,797.7533
TOI-1693,1,1.41,2.57
TOI-2328,1,9.97599282,50.85254512
TOI-2379,1,11.72459381,1830.69162432
TOI-2382,1,12.25141591,235.19302118
TOI-2876,1,9.6397234,54.03082919
TOI-4145 A,1,13.30506009,136.66621501
TOI-444,1,2.77,8.1
TOI-4602,1,2.550449,7.04
TOI-470,1,4.34,17.4
TOI-669,1,2.58606487,10.0
Kepler-1396,1,2.07,4.94
TOI-7384,1,3.56,12.4
WASP-106,1,12.10569916,613.40882551
WASP-113,1,15.793481,150.96925
Kepler-1362,1,2.6,7.27
XO-6,1,23.20263,1398.452
51 Peg,1,14.3,146.2018
Kepler-1357,1,1.28,2.18
CHXR 73,1,12.3,3994.486
CoRoT-10,1,10.87,874.0
DMPP-2,1,14.3,138.89171
GJ 422,1,3.33,11.07
Kepler-1344,1,1.84,4.04
HAT-P-35,1,14.930388,335.62848
HATS-62,1,11.825495,56.89157
HD 10647,1,13.8,298.75
HD 110014,1,12.4,3524.59
HD 1502,1,13.2,874.0325
Kepler-1292,1,1.82,3.97
HD 1690,1,12.5,2793.7257
HD 173416,1,13.4,585.12209729
HD 19994,1,13.6,435.41
HD 233604,1,12.7,2089.644
K2-273,1,3.05,9.53
K2-287,1,9.494023,100.11645
K2-346,1,2.26,5.73
K2-417,1,3.31,699.2224954
K2-42,1,2.15,5.27
KOI-1257,1,10.54,460.83
Kepler-1040,1,2.08,4.98
Kepler-1048,1,1.61,3.22
Kepler-1529,1,2.1,5.06
Kepler-1594,1,1.06,1.2
Kepler-1671,1,1.32557381,2.32
Kepler-1714,1,3.26437302,10.7
Kepler-1784,1,2.79936489,8.24
Kepler-1827,1,1.85644292,4.1
Kepler-1242,1,2.26,5.73
Kepler-1218,1,1.44,2.67
K2-159,1,2.26,5.73
Kepler-1077,1,2.77,8.1
Kepler-563,1,3.09,9.75
Kepler-593,1,2.87,8.6
Kepler-1005,1,1.5,2.86
KMT-2017-BLG-1038L,1,13.4,640.0
L 363-38,1,2.0,4.67
MOA-2016-BLG-526L,1,3.97,14.93793513
MOA-2022-BLG-033L,1,3.52,12.15
NGTS-18,1,13.56286665,129.99181846
OGLE-2017-BLG-0364L,1,10.3,75.8
OGLE-2018-BLG-0298L,1,7.56,44.49597698
OGLE-2018-BLG-0677L,1,1.82,3.96
OGLE-2018-BLG-1700L,1,12.9,1400.0
TCP J05074264+2447555,1,4.72,20.0
TOI-163,1,16.690201,387.7526
TOI-2406,1,2.86,15.6
TOI-2583 A,1,14.4595851,79.45710175
TOI-260,1,1.71,4.23
TOI-2669,1,19.72780603,193.87532827
TOI-5704,1,3.2274,10.5
TOI-6038 A,1,6.41,78.5
WASP-116,1,13.67495645,203.41018048
WASP-164,1,12.643752,676.9779
WASP-180 A,1,13.89916,286.047
WASP-96,1,13.45,152.55
XO-2 N,1,11.130537,179.89178
CoRoT-21,1,14.5717,718.2958
CoRoT-27,1,11.287,3302.11
GJ 3082,1,2.79,8.2
GJ 3341,1,2.46,6.6
GJ 393,1,1.17,1.71
Gliese 12,1,0.958,3.87
HATS-60,1,12.923977,210.40346
HD 108147,1,10.9,82.95
HD 121504,1,13.6,479.9233
HD 13724,1,8.18,50.85254512
KMT-2017-BLG-1003L,1,2.13,5.19
HD 7199,1,,3639.13526015
K2-137,1,0.64,158.915
K2-242,1,2.54,6.99
K2-29,1,13.33871,232.0159
K2-408,1,1.677,3.45
K2-79,1,4.09,9.2
KMT-2019-BLG-0578L,1,13.7,381.3940884
KMT-2021-BLG-1689L,1,7.71,46.0
Kepler-1232,1,1.93,4.38
Kepler-1267,1,3.01,9.32
Kepler-1269,1,1.63,3.29
Kepler-1310,1,1.44,2.67
Kepler-1351,1,0.65,0.208
Kepler-1493,1,1.41,2.57
Kepler-1533,1,3.46,11.8
Kepler-1634,1,3.19,10.3
Kepler-1685,1,2.57673985,7.16
Kepler-1727,1,3.17321625,10.2
Kepler-1837,1,2.06673842,4.92
Kepler-1891,1,1.52139156,2.93
K2-373,1,2.061,4.9
K2-162,1,1.44,2.67
Kepler-34,1,8.564,69.92
Kepler-564,1,4.63,19.4
Kepler-724,1,3.29,10.8
Kepler-754,1,2.01,4.7
Kepler-777,1,1.47,2.76
Kepler-793,1,1.37,2.45
Kepler-830,1,1.7,3.53
Kepler-870,1,2.78,8.15
Kepler-904,1,1.77,3.78
MOA-2011-BLG-291L,1,4.43,18.0
OGLE-2014-BLG-1760L,1,14.2,180.0
OGLE-2016-BLG-1093L,1,14.0,225.65816897
TOI-3894,1,15.27784069,260.61929374
HD 166724,1,13.0,1207.7479466
TOI-4406,1,11.2089807,95.3485221
TOI-5322,1,16.6117094,184.02264765
TOI-6008,1,1.03,4.0
WASP-182,1,9.52765,47.03884
WASP-187,1,18.38276,254.264
CoRoT-5,1,15.558,148.42
CoRoT-9,1,11.948794,266.9772
GJ 96,1,4.67,19.66
GPX-1,1,16.47720163,6261.2196179
HAT-P-57,1,19.50366,448.1403
HD 106906,1,12.4,3496.0
HD 147379,1,4.94,21.6
HD 18015,1,13.1,1048.8337431
HD 219415,1,13.8,317.83
HD 240210,1,12.8,1655.82
HD 80606,1,11.56766808,1323.46926959
HD 86264,1,12.5,3117.26101586
HD 86728,1,3.03,9.43
HIP 55507,1,12.6,2585.53409095
HIP 65 A,1,22.75427,1021.18779
K2-128,1,1.42,2.6
K2-17,1,2.23,5.6
K2-204,1,3.17214154,10.2
K2-26,1,2.67,7.61
K2-65,1,1.58,3.12
K2-7,1,4.03523305,15.3
KMT-2018-BLG-0087L,1,10.1,73.10053361
HD 62509,1,13.3,731.0
Kepler-1141,1,0.82,0.477
Kepler-1193,1,1.32,2.3
Kepler-1308,1,0.52,0.0933
Kepler-1323,1,1.52,2.92
Kepler-1385,1,0.85,0.543
Kepler-1452,1,2.7,7.75
Kepler-1463,1,1.86,4.12
Kepler-1520,1,5.77,28.1
Kepler-1521,1,2.5,6.8
HD 24064,1,12.3,4096.8287
Kepler-1587,1,1.33,2.33
Kepler-1607,1,0.92,0.721
Kepler-1668,1,4.34764405,17.4
Kepler-1748,1,2.71275017,7.81
Kepler-1770,1,2.84141754,8.45
Kepler-1791,1,3.12103321,9.91
Kepler-1843,1,2.70909809,7.8
Kepler-1934,1,0.91307734,0.702
Kepler-1961,1,1.6187808,3.25
Kepler-1977,1,1.66,3.39
HD 213519,1,2.99,9.2170238
HD 207897,1,2.34302132,14.8
Kepler-651,1,2.37,6.21
Kepler-736,1,2.93,8.91
Kepler-863,1,2.9,8.75
Kepler-891,1,6.41,33.6
OGLE-2013-BLG-0102L,1,12.3,4100.0
ROXs 42 B,1,12.5,2860.0
TOI-1248,1,6.8084859,27.4
G 268-110,1,1.13,1.52
TOI-1753,1,2.47852533,16.6
TOI-1776,1,1.21612741,1.4
TOI-1823,1,7.5406241,67.4
TOI-4155,1,3.21,10.4
TOI-5716,1,0.96,0.84
WASP-155,1,13.45077684,276.8285425
WASP-25,1,13.80946422,179.25522155
WASP-61,1,15.80469,851.7844
WASP-66,1,15.6926,746.9005
WASP-90,1,18.27067,200.2329
HD 165131,1,12.1,5943.3912109
HAT-P-62,1,12.02723629,241.86741773
HAT-P-65,1,18.05766791,176.07693748
HD 150706,1,13.3,772.32302901
HD 136418,1,13.3,680.1562
HD 114729,1,13.9,262.20975
HD 11505,1,12.6,2510.52658689
HD 135872,1,12.8,1744.56012602
HD 180617,1,3.53,12.214
HATS-70,1,15.513256,4100.007
HATS-53,1,15.02006,189.10885
HD 26161,1,11.9,9045.39646322
HD 50554,1,12.8,1859.29618095
HD 60292,1,12.7,2065.895
AB Aur,1,12.5,2860.455663
WASP-99,1,11.43318,772.3269
WASP-43,1,10.424,565.714
HIP 99770,1,12.2,5117.0373527
HS Psc,1,13.6,464.02947422
K2-115,1,11.80305668,321.00669107
K2-167,1,2.36509493,6.5
K2-212,1,2.65,7.51
K2-278,1,2.98,9.17
K2-397,1,2.417,6.42
K2-71,1,2.15,5.27
K2-9,1,2.25,5.69
WASP-140,1,14.23540549,775.5052
KMT-2018-BLG-0748L,1,9.01,60.0
KMT-2019-BLG-0335L,1,12.1,6674.396547
KMT-2021-BLG-0736L,1,4.86,21.0
KMT-2023-BLG-1866L,1,1.43,2.63
TrES-2,1,15.24424,473.5667
TOI-6000,1,0.94,0.779
TOI-3523 A,1,15.9727975,435.42491759
TOI-2969,1,12.32987877,368.68095212
Kepler-1059,1,1.73,3.64
Kepler-1319,1,1.34,2.36
Kepler-1352,1,0.89,0.64
Kepler-1354,1,2.97,9.11
Kepler-1429,1,1.29,2.21
Kepler-1440,1,1.26,2.13
Kepler-1456,1,1.14,1.55
TOI-1846,1,1.792,3.87
TOI-1801,1,2.079,5.738
Kepler-1536,1,3.14,10.0
Kepler-1537,1,1.18,1.76
Kepler-1572,1,0.94,0.779
Kepler-1621,1,2.16,5.31
TOI-1601,1,14.19902343,387.0
Kepler-1769,1,4.465,18.2
Kepler-1793,1,3.79037518,13.8
Kepler-1851,1,3.90012032,14.5
Kepler-1880,1,2.11686218,5.13
Kepler-1176,1,2.45,6.57
PSR B0329+54,1,1.22,1.97
Kepler-851,1,1.68,3.46
Kepler-831,1,1.27,2.15
Kepler-787,1,1.28,2.18
Kepler-746,1,1.11,1.41
Kepler-740,1,4.57,18.9
Kepler-493,1,15.13,
Kepler-532,1,2.57,7.13
Kepler-620,1,3.32,11.0
Kepler-785,1,13.02,
Kepler-44,1,12.22,317.82
Kepler-827,1,5.63,27.0
Kepler-1959,1,1.14315727,1.57
Kepler-1903,1,2.28642395,5.85
Kepler-957,1,5.5,25.9
NGTS-16,1,14.57167491,211.99154747
NGTS-35,1,10.9,152.0
OGLE-2012-BLG-0724L,1,14.3,150.0
Kepler-1872,1,2.38421141,6.28
Ross 458,1,14.01125,1906.98
TOI-1695,1,1.9,6.36
Kepler-1752,1,4.54060463,18.7
Kepler-1719,1,3.95000623,14.8
TOI-2498,1,6.06,34.62
TOI-3807,1,18.49481816,330.54154328
TOI-4336 A,1,2.12,5.14
Kepler-1694,1,1.17986031,1.76
TOI-5386 A,1,14.70618268,155.10026262
TOI-6034,1,11.92,254.0
Kepler-1676,1,3.3769596,11.3
TOI-654,1,2.378,8.71
TOI-674,1,5.25,23.6
WASP-130,1,9.97601,390.9309
WASP-85 A,1,13.89916,402.05495
Kepler-1601,1,0.82,0.477
Kepler-1504,1,2.13,5.18
Kepler-1484,1,2.11,5.1
GJ 436,1,4.17,22.1
Kepler-1450,1,1.71,3.57
HATS-48 A,1,8.9672,77.23269
HD 112300,1,12.2,5031.22368281
HD 131496,1,13.4,572.094
HD 141004,1,3.77,13.63483866
Kepler-1400,1,1.62,3.26
